transaction_id,customer_id,source_system,metric_name,metric_value,transaction_date,record_status
T026539,C6759,CRM,Tickets,5.0,2025-12-26,duplicate
T026540,C7045,App,Revenue,11067.07,2025-04-14,valid
T026541,C6855,CRM,Tickets,3.0,2025-06-12,valid
T026542,C6895,Billing,Revenue,5385.28,2025-12-29,valid
T026543,C8355,App,Orders,1.0,2026-01-16,valid
T026544,C5871,CRM,Revenue,17529.23,2025-07-20,valid
T026545,C1433,CRM,Tickets,4.0,2025-05-11,valid
T026546,C9489,Billing,Revenue,13603.5,2025-12-06,valid
T026547,C4978,Billing,Orders,1.0,2025-11-09,valid
T026548,C9512,App,Revenue,15433.31,2025-02-27,valid
T026549,C2242,CRM,Tickets,3.0,2025-07-27,valid
T026550,C7186,CRM,Orders,6.0,2025-09-26,valid
T026551,C5913,Billing,Tickets,4.0,2025-06-01,valid
T026552,C1367,Billing,Revenue,8664.6,2025-08-10,valid
T026553,C7765,App,Revenue,9391.28,2025-08-22,valid
T026554,C7066,App,Orders,5.0,2026-02-02,valid
T026555,C6692,Billing,Revenue,11158.74,2025-07-28,valid
T026556,C6021,App,Tickets,3.0,2025-11-11,valid
T026557,C8239,App,Tickets,4.0,2025-10-01,valid
T026558,C2188,App,Tickets,2.0,2025-08-20,valid
T026559,C7416,Billing,Revenue,,2025-08-16,missing
T026560,C7727,Billing,Tickets,2.0,2025-10-18,valid
T026561,C4441,CRM,Tickets,3.0,2025-04-16,valid
T026562,C1781,CRM,Revenue,15287.47,2025-05-30,valid
T026563,C9132,CRM,Orders,5.0,2025-07-14,valid
T026564,C1362,Billing,Tickets,5.0,2025-07-12,valid
T026565,C2206,Billing,Tickets,5.0,2025-03-04,valid
T026566,C6629,CRM,Revenue,19563.73,2025-12-16,valid
T026567,C6264,CRM,Tickets,2.0,2025-04-22,valid
T026568,C7717,App,Revenue,,2025-05-29,missing
T026569,C1490,App,Orders,2.0,2025-06-01,valid
T026570,C7738,CRM,Revenue,5683.03,2025-08-08,valid
T026571,C5783,CRM,Revenue,6878.78,2025-03-27,valid
T026572,C7849,Billing,Revenue,12707.41,2025-10-29,valid
T026573,C8915,CRM,Tickets,2.0,2025-07-26,valid
T026574,C1174,App,Revenue,7031.7,2026-01-07,valid
T026575,C9603,App,Revenue,7360.23,2025-12-18,valid
T026576,C8853,Billing,Tickets,1.0,2025-10-15,valid
T026577,C9281,CRM,Revenue,15137.9,2025-07-19,valid
T026578,C9317,Billing,Orders,3.0,2025-07-28,valid
T026579,C8439,Billing,Revenue,3534.32,2025-03-17,valid
T026580,C7510,Billing,Tickets,4.0,2025-02-09,valid
T026581,C9023,Billing,Tickets,4.0,2025-12-23,valid
T026582,C4714,CRM,Revenue,8641.52,2025-07-19,valid
T026583,C6404,App,Tickets,4.0,2025-04-30,valid
T026584,C2949,Billing,Revenue,8973.58,2026-02-02,valid
T026585,C1267,Billing,Orders,8.0,2025-03-06,valid
T026586,C8810,Billing,Orders,10.0,2025-08-08,valid
T026587,C7693,App,Orders,2.0,2025-03-20,valid
T026588,C5906,Billing,Revenue,15197.31,2025-05-26,valid
T026589,C9943,App,Revenue,4371.7,2025-08-27,valid
T026590,C7604,Billing,Revenue,,2025-12-18,missing
T026591,C8020,Billing,Revenue,17607.67,2025-10-05,valid
T026592,C9045,App,Revenue,12132.04,2025-11-24,valid
T026593,C6525,Billing,Revenue,16758.58,2026-01-20,valid
T026594,C3007,Billing,Orders,2.0,2025-11-03,valid
T026595,C9153,App,Revenue,8677.82,2025-09-14,valid
T026596,C8174,CRM,Orders,10.0,2025-02-22,valid
T026597,C5912,App,Tickets,5.0,2025-12-14,valid
T026598,C8150,CRM,Revenue,8417.07,2025-06-04,valid
T026599,C2839,Billing,Orders,8.0,2025-10-31,valid
T026600,C4616,Billing,Tickets,4.0,2025-12-29,valid
T026601,C4054,App,Revenue,16561.29,2025-02-17,valid
T026602,C2764,Billing,Tickets,3.0,2025-08-08,valid
T026603,C5647,Billing,Revenue,7473.8,2026-01-29,valid
T026604,C7161,Billing,Revenue,15477.73,2025-02-24,valid
T026605,C4512,CRM,Revenue,13140.15,2025-03-31,valid
T026606,C8075,CRM,Orders,6.0,2025-06-01,valid
T026607,C2999,Billing,Revenue,13322.89,2025-08-05,valid
T026608,C2770,CRM,Revenue,15462.92,2025-09-08,valid
T026609,C9930,CRM,Tickets,2.0,2025-08-11,valid
T026610,C8817,App,Revenue,14763.04,2025-11-15,valid
T026611,C5980,Billing,Orders,1.0,2025-09-11,valid
T026612,C2637,CRM,Orders,8.0,2026-02-04,valid
T026613,C8059,App,Revenue,12096.41,2025-05-03,valid
T026614,C2991,App,Tickets,2.0,2025-04-23,valid
T026615,C9938,Billing,Tickets,3.0,2025-02-24,duplicate
T026616,C7581,App,Tickets,2.0,2025-05-05,valid
T026617,C5031,App,Orders,8.0,2025-04-03,valid
T026618,C4834,App,Tickets,1.0,2025-10-13,valid
T026619,C5835,Billing,Revenue,5301.29,2025-02-25,valid
T026620,C7344,App,Tickets,3.0,2025-10-15,valid
T026621,C9090,App,Tickets,1.0,2025-02-15,valid
T026622,C3941,Billing,Revenue,2123.82,2025-09-21,valid
T026623,C4045,Billing,Tickets,2.0,2025-07-15,valid
T026624,C4464,Billing,Orders,2.0,2025-05-13,valid
T026625,C8496,Billing,Revenue,17707.88,2025-04-14,valid
T026626,C1738,Billing,Revenue,4344.3,2025-09-15,valid
T026627,C1625,CRM,Tickets,3.0,2025-03-24,valid
T026628,C3734,Billing,Revenue,9653.0,2025-06-20,valid
T026629,C3680,Billing,Orders,2.0,2025-05-27,valid
T026630,C5299,Billing,Revenue,7600.39,2025-02-18,duplicate
T026631,C4321,CRM,Tickets,2.0,2025-06-19,valid
T026632,C4834,App,Orders,3.0,2025-05-11,valid
T026633,C3422,Billing,Orders,5.0,2025-10-19,valid
T026634,C3174,App,Revenue,9645.98,2025-06-03,valid
T026635,C6216,Billing,Revenue,17303.6,2025-07-14,valid
T026636,C9959,App,Revenue,9930.65,2025-10-14,valid
T026637,C2956,Billing,Orders,3.0,2025-11-11,duplicate
T026638,C4180,Billing,Orders,10.0,2025-02-11,valid
T026639,C2107,App,Revenue,1560.46,2025-07-21,valid
T026640,C2984,CRM,Revenue,17938.59,2025-05-08,valid
T026641,C1188,App,Tickets,3.0,2026-02-03,valid
T026642,C4138,Billing,Orders,3.0,2025-06-19,valid
T026643,C9511,Billing,Orders,10.0,2025-06-12,valid
T026644,C6116,Billing,Revenue,14726.02,2025-05-30,duplicate
T026645,C1156,CRM,Tickets,5.0,2025-11-08,valid
T026646,C2395,CRM,Revenue,9925.78,2025-08-15,valid
T026647,C2858,App,Tickets,1.0,2025-02-25,valid
T026648,C1458,CRM,Orders,5.0,2026-01-25,duplicate
T026649,C6976,Billing,Revenue,17830.34,2025-07-08,valid
T026650,C3347,App,Revenue,9827.86,2025-05-14,valid
T026651,C2365,App,Revenue,11504.66,2025-03-23,valid
T026652,C4752,CRM,Tickets,1.0,2025-12-04,valid
T026653,C4206,CRM,Orders,7.0,2025-11-24,valid
T026654,C5276,CRM,Revenue,19627.86,2025-05-03,valid
T026655,C8416,Billing,Orders,5.0,2025-03-17,valid
T026656,C4919,Billing,Tickets,2.0,2025-06-12,valid
T026657,C2900,Billing,Revenue,14733.74,2025-03-21,valid
T026658,C7044,Billing,Orders,7.0,2025-03-07,valid
T026659,C7723,CRM,Tickets,4.0,2025-09-25,valid
T026660,C4965,CRM,Tickets,2.0,2025-07-17,valid
T026661,C8125,App,Orders,5.0,2025-10-01,valid
T026662,C2150,Billing,Orders,1.0,2025-04-13,valid
T026663,C9120,App,Revenue,15155.53,2025-08-26,valid
T026664,C7541,CRM,Revenue,5303.1,2025-08-02,valid
T026665,C3005,Billing,Revenue,16805.96,2026-01-03,valid
T026666,C6207,CRM,Orders,3.0,2025-05-08,valid
T026667,C8480,CRM,Orders,1.0,2026-02-02,valid
T026668,C5690,CRM,Revenue,16629.36,2025-09-12,valid
T026669,C7062,App,Tickets,3.0,2025-05-06,valid
T026670,C7180,CRM,Tickets,5.0,2025-06-23,valid
T026671,C6423,App,Revenue,6242.24,2025-06-22,valid
T026672,C8751,App,Orders,10.0,2025-12-07,valid
T026673,C2330,App,Tickets,5.0,2026-01-06,valid
T026674,C7472,App,Revenue,11036.28,2025-12-24,valid
T026675,C3504,App,Orders,10.0,2025-04-17,valid
T026676,C4327,CRM,Tickets,,2025-11-11,missing
T026677,C5873,CRM,Orders,5.0,2025-03-17,valid
T026678,C8677,CRM,Revenue,17652.48,2025-02-24,valid
T026679,C3955,Billing,Revenue,3936.5,2025-03-21,valid
T026680,C5470,CRM,Revenue,1855.99,2025-08-09,valid
T026681,C3488,App,Orders,7.0,2025-06-20,valid
T026682,C4578,Billing,Tickets,2.0,2025-05-30,valid
T026683,C7972,App,Tickets,,2026-02-04,missing
T026684,C1991,Billing,Orders,9.0,2025-10-08,valid
T026685,C3973,Billing,Orders,10.0,2026-02-04,valid
T026686,C4244,Billing,Tickets,,2025-09-23,missing
T026687,C8362,Billing,Orders,2.0,2026-02-02,valid
T026688,C2624,CRM,Tickets,2.0,2025-10-31,valid
T026689,C9206,App,Orders,7.0,2025-12-08,valid
T026690,C2207,CRM,Orders,9.0,2025-08-14,valid
T026691,C9757,CRM,Revenue,6591.48,2025-03-30,valid
T026692,C9911,App,Revenue,19090.1,2025-03-09,valid
T026693,C9161,Billing,Tickets,5.0,2026-01-24,valid
T026694,C1408,Billing,Tickets,5.0,2025-12-04,valid
T026695,C8377,CRM,Orders,8.0,2025-09-03,valid
T026696,C8531,CRM,Tickets,2.0,2025-04-09,valid
T026697,C7855,Billing,Revenue,1263.0,2025-08-27,valid
T026698,C2119,CRM,Orders,7.0,2026-01-26,valid
T026699,C8868,App,Revenue,1306.43,2025-04-03,duplicate
T026700,C4950,CRM,Orders,2.0,2025-11-10,duplicate
T026701,C5826,App,Revenue,9484.91,2025-05-04,valid
T026702,C5617,CRM,Tickets,4.0,2025-08-01,valid
T026703,C3006,Billing,Revenue,8720.86,2025-03-20,valid
T026704,C6647,CRM,Revenue,5181.15,2025-03-17,valid
T026705,C7386,App,Revenue,15200.65,2025-02-08,duplicate
T026706,C1745,App,Revenue,15238.92,2026-01-27,valid
T026707,C8636,App,Tickets,2.0,2025-10-05,valid
T026708,C1045,Billing,Revenue,11049.18,2025-09-09,valid
T026709,C3529,CRM,Orders,10.0,2026-01-21,valid
T026710,C9473,CRM,Orders,9.0,2025-12-30,valid
T026711,C9523,App,Revenue,2300.3,2025-08-27,duplicate
T026712,C7762,CRM,Orders,8.0,2025-03-13,valid
T026713,C9841,CRM,Tickets,4.0,2025-10-07,valid
T026714,C9397,App,Orders,,2025-07-21,missing
T026715,C1193,Billing,Orders,9.0,2026-01-13,valid
T026716,C5628,App,Tickets,4.0,2025-07-02,valid
T026717,C4126,CRM,Revenue,4948.1,2025-04-18,valid
T026718,C4072,CRM,Tickets,1.0,2025-06-16,valid
T026719,C9594,Billing,Orders,10.0,2025-12-01,valid
T026720,C1427,Billing,Revenue,,2025-09-14,missing
T026721,C1553,CRM,Orders,1.0,2025-02-10,valid
T026722,C3788,Billing,Orders,6.0,2025-10-05,valid
T026723,C6866,CRM,Orders,2.0,2026-01-08,valid
T026724,C7756,Billing,Orders,7.0,2025-06-28,valid
T026725,C5760,Billing,Orders,3.0,2025-04-22,valid
T026726,C5293,App,Revenue,,2025-04-16,missing
T026727,C8348,App,Orders,8.0,2026-01-22,valid
T026728,C9605,App,Revenue,13158.64,2025-04-17,valid
T026729,C4241,Billing,Revenue,8153.13,2025-05-13,valid
T026730,C9240,Billing,Orders,7.0,2025-02-15,valid
T026731,C3323,CRM,Orders,5.0,2026-01-29,valid
T026732,C3184,App,Orders,8.0,2025-07-03,duplicate
T026733,C9379,Billing,Orders,6.0,2025-09-08,valid
T026734,C2980,CRM,Tickets,4.0,2025-03-15,valid
T026735,C9629,CRM,Tickets,1.0,2025-09-10,valid
T026736,C7008,CRM,Orders,4.0,2026-02-04,valid
T026737,C6074,CRM,Revenue,7651.06,2025-08-23,valid
T026738,C4623,Billing,Tickets,1.0,2025-08-07,valid
T026739,C7267,App,Orders,1.0,2026-01-26,valid
T026740,C1421,CRM,Revenue,8577.46,2025-08-30,valid
T026741,C4439,CRM,Tickets,1.0,2025-11-27,valid
T026742,C5889,CRM,Revenue,11253.13,2025-12-19,valid
T026743,C3832,Billing,Tickets,5.0,2025-03-25,valid
T026744,C3642,CRM,Tickets,3.0,2025-06-21,valid
T026745,C2972,App,Tickets,5.0,2025-08-29,valid
T026746,C2171,Billing,Revenue,4685.96,2025-07-05,valid
T026747,C5762,Billing,Orders,6.0,2025-12-29,valid
T026748,C4203,App,Revenue,9949.03,2025-03-18,valid
T026749,C4637,CRM,Revenue,12527.94,2025-04-11,valid
T026750,C9844,Billing,Tickets,5.0,2025-06-29,valid
T026751,C4874,App,Orders,10.0,2026-01-24,valid
T026752,C2239,App,Orders,8.0,2025-04-14,valid
T026753,C1324,App,Orders,4.0,2025-05-19,valid
T026754,C2333,CRM,Tickets,1.0,2025-12-21,valid
T026755,C6807,CRM,Revenue,1033.0,2025-10-15,valid
T026756,C6335,CRM,Orders,4.0,2025-09-18,valid
T026757,C7614,App,Orders,9.0,2025-08-06,valid
T026758,C8641,App,Tickets,1.0,2025-10-25,valid
T026759,C7599,Billing,Orders,10.0,2025-03-16,valid
T026760,C9322,CRM,Orders,4.0,2025-03-26,valid
T026761,C3829,App,Orders,7.0,2025-06-11,valid
T026762,C7612,Billing,Revenue,,2025-07-11,missing
T026763,C9284,App,Orders,6.0,2025-07-18,valid
T026764,C4365,Billing,Orders,5.0,2026-01-29,valid
T026765,C9686,Billing,Revenue,2811.13,2025-09-28,valid
T026766,C9133,App,Revenue,15706.59,2025-06-01,valid
T026767,C5463,App,Tickets,2.0,2026-01-28,valid
T026768,C7968,Billing,Revenue,7330.2,2025-07-21,valid
T026769,C6670,App,Orders,9.0,2025-03-30,valid
T026770,C6821,Billing,Tickets,1.0,2025-07-02,valid
T026771,C4954,App,Orders,5.0,2025-07-15,valid
T026772,C8074,Billing,Revenue,3873.73,2025-08-24,valid
T026773,C6696,Billing,Tickets,3.0,2025-05-12,valid
T026774,C1923,Billing,Tickets,1.0,2025-05-19,valid
T026775,C6813,CRM,Tickets,5.0,2025-12-15,valid
T026776,C5834,App,Orders,10.0,2025-12-09,valid
T026777,C6304,Billing,Revenue,1652.6,2025-03-19,valid
T026778,C1914,CRM,Revenue,18637.77,2025-05-12,valid
T026779,C8873,App,Revenue,4403.02,2025-05-05,valid
T026780,C4480,CRM,Orders,,2025-05-24,missing
T026781,C8668,CRM,Orders,2.0,2025-02-11,valid
T026782,C3261,Billing,Orders,3.0,2025-09-02,valid
T026783,C4615,App,Revenue,17756.31,2025-12-01,valid
T026784,C5595,CRM,Orders,9.0,2025-06-05,valid
T026785,C5687,CRM,Tickets,5.0,2025-07-13,valid
T026786,C8842,CRM,Tickets,2.0,2025-10-09,valid
T026787,C8514,Billing,Tickets,4.0,2025-06-21,valid
T026788,C7300,CRM,Tickets,2.0,2025-02-11,valid
T026789,C9105,Billing,Revenue,18464.28,2025-03-10,valid
T026790,C3971,Billing,Tickets,2.0,2025-03-07,valid
T026791,C8817,Billing,Tickets,2.0,2025-08-20,valid
T026792,C3058,App,Orders,6.0,2025-09-24,valid
T026793,C1353,Billing,Tickets,3.0,2025-03-16,valid
T026794,C2008,CRM,Tickets,5.0,2025-05-01,valid
T026795,C6507,App,Orders,8.0,2025-03-03,valid
T026796,C4914,Billing,Orders,9.0,2025-12-09,valid
T026797,C6316,App,Tickets,2.0,2025-08-07,duplicate
T026798,C9321,App,Orders,1.0,2026-01-10,valid
T026799,C3588,Billing,Orders,,2025-09-18,missing
T026800,C8539,App,Revenue,2786.16,2026-01-13,valid
T026801,C2175,CRM,Tickets,3.0,2025-04-12,valid
T026802,C6937,CRM,Orders,3.0,2025-08-06,valid
T026803,C1175,CRM,Tickets,,2026-02-02,missing
T026804,C5796,App,Tickets,5.0,2025-06-21,valid
T026805,C2023,CRM,Revenue,5924.62,2025-11-03,duplicate
T026806,C5266,CRM,Revenue,8057.06,2025-04-06,valid
T026807,C7759,App,Orders,4.0,2025-03-16,valid
T026808,C7976,CRM,Orders,2.0,2025-05-20,valid
T026809,C7633,App,Revenue,2377.91,2025-04-02,valid
T026810,C1243,Billing,Orders,6.0,2025-02-25,valid
T026811,C3742,Billing,Tickets,4.0,2025-08-08,valid
T026812,C1759,CRM,Tickets,5.0,2025-06-16,valid
T026813,C7276,Billing,Orders,1.0,2025-12-08,valid
T026814,C4080,App,Revenue,,2025-10-19,missing
T026815,C5977,CRM,Orders,7.0,2025-05-24,valid
T026816,C3006,CRM,Tickets,3.0,2025-02-13,valid
T026817,C2315,CRM,Orders,9.0,2025-11-25,valid
T026818,C4408,CRM,Tickets,1.0,2025-05-26,valid
T026819,C9835,CRM,Tickets,5.0,2026-01-08,valid
T026820,C7770,App,Orders,5.0,2026-01-02,valid
T026821,C3970,App,Orders,9.0,2025-12-19,valid
T026822,C4627,App,Revenue,15399.54,2025-12-25,valid
T026823,C7906,App,Revenue,13168.42,2025-03-02,valid
T026824,C7265,CRM,Orders,5.0,2025-10-22,valid
T026825,C2018,Billing,Tickets,4.0,2025-05-03,valid
T026826,C6241,CRM,Revenue,17581.07,2025-08-14,valid
T026827,C3049,App,Revenue,5997.17,2025-04-28,valid
T026828,C2546,CRM,Orders,1.0,2025-03-01,valid
T026829,C1703,Billing,Revenue,16214.31,2025-06-10,valid
T026830,C4409,App,Revenue,15567.36,2025-09-28,valid
T026831,C9792,App,Tickets,4.0,2025-11-21,valid
T026832,C7198,CRM,Orders,7.0,2026-01-07,valid
T026833,C6078,Billing,Tickets,4.0,2025-05-20,valid
T026834,C3294,App,Orders,7.0,2025-02-18,valid
T026835,C3228,App,Tickets,1.0,2025-06-15,valid
T026836,C3567,CRM,Revenue,9440.18,2026-01-03,valid
T026837,C3533,Billing,Revenue,12971.91,2025-04-10,valid
T026838,C7725,Billing,Revenue,9742.6,2025-04-11,valid
T026839,C6105,CRM,Tickets,5.0,2025-03-03,duplicate
T026840,C7893,App,Orders,8.0,2025-07-14,valid
T026841,C9991,App,Orders,6.0,2025-05-27,valid
T026842,C8262,CRM,Revenue,16582.22,2025-08-13,valid
T026843,C4833,CRM,Revenue,16164.44,2025-04-23,valid
T026844,C9779,CRM,Tickets,1.0,2025-11-05,valid
T026845,C8061,CRM,Orders,4.0,2025-06-15,valid
T026846,C6934,CRM,Revenue,15772.66,2025-04-30,valid
T026847,C3764,CRM,Orders,8.0,2026-01-30,valid
T026848,C7835,CRM,Orders,3.0,2025-06-15,valid
T026849,C5695,Billing,Tickets,5.0,2025-03-24,valid
T026850,C9267,App,Tickets,3.0,2025-08-27,valid
T026851,C4674,CRM,Orders,8.0,2025-02-08,valid
T026852,C2475,Billing,Tickets,3.0,2025-04-27,valid
T026853,C2379,App,Orders,,2025-12-22,missing
T026854,C7634,CRM,Orders,4.0,2026-01-18,valid
T026855,C3248,Billing,Revenue,19796.63,2025-04-18,valid
T026856,C4163,Billing,Revenue,3630.03,2025-08-16,valid
T026857,C5100,Billing,Revenue,11580.35,2025-06-18,valid
T026858,C9383,Billing,Orders,8.0,2025-07-21,valid
T026859,C6588,CRM,Revenue,18446.09,2026-01-23,valid
T026860,C6575,App,Tickets,4.0,2025-12-03,duplicate
T026861,C9692,CRM,Orders,5.0,2025-09-26,valid
T026862,C5976,CRM,Tickets,3.0,2025-11-15,valid
T026863,C8590,App,Orders,3.0,2025-02-12,valid
T026864,C1813,App,Orders,2.0,2025-12-05,valid
T026865,C2361,Billing,Tickets,2.0,2025-07-25,valid
T026866,C6519,Billing,Revenue,,2025-08-29,missing
T026867,C4484,Billing,Tickets,3.0,2025-12-16,valid
T026868,C5027,CRM,Orders,3.0,2025-06-15,valid
T026869,C6999,Billing,Revenue,15556.23,2025-02-10,valid
T026870,C2206,Billing,Revenue,12579.47,2025-02-14,valid
T026871,C2035,Billing,Tickets,4.0,2025-07-17,valid
T026872,C1425,App,Orders,4.0,2025-12-07,valid
T026873,C2852,CRM,Revenue,8504.45,2025-12-28,valid
T026874,C9553,Billing,Orders,3.0,2025-12-17,valid
T026875,C1067,App,Revenue,19880.33,2025-08-01,valid
T026876,C4221,CRM,Revenue,1540.55,2025-02-25,valid
T026877,C8597,App,Revenue,17743.77,2025-02-13,valid
T026878,C1340,Billing,Orders,2.0,2025-08-02,valid
T026879,C1003,App,Orders,3.0,2025-03-16,valid
T026880,C7068,CRM,Tickets,3.0,2025-06-19,valid
T026881,C8382,App,Revenue,3674.66,2025-03-29,valid
T026882,C3713,Billing,Revenue,10704.88,2025-08-12,valid
T026883,C9324,CRM,Tickets,4.0,2025-03-28,valid
T026884,C2019,Billing,Orders,8.0,2025-04-30,valid
T026885,C8451,CRM,Orders,1.0,2025-09-21,duplicate
T026886,C6327,CRM,Revenue,,2025-08-11,missing
T026887,C4214,Billing,Revenue,15668.54,2025-12-16,valid
T026888,C5191,App,Revenue,14423.63,2025-08-21,valid
T026889,C3041,App,Revenue,8560.0,2025-09-09,valid
T026890,C9682,Billing,Revenue,12994.36,2025-09-20,valid
T026891,C7141,Billing,Orders,2.0,2025-02-07,valid
T026892,C9984,Billing,Revenue,6481.2,2025-10-13,valid
T026893,C1510,App,Orders,2.0,2025-03-23,valid
T026894,C2776,Billing,Tickets,2.0,2026-02-01,valid
T026895,C4127,App,Tickets,5.0,2025-10-04,valid
T026896,C2032,App,Tickets,4.0,2025-07-18,valid
T026897,C1428,App,Orders,3.0,2025-05-07,valid
T026898,C4112,App,Tickets,3.0,2025-10-30,valid
T026899,C6074,CRM,Revenue,11783.22,2026-01-26,valid
T026900,C2963,App,Revenue,12420.06,2025-11-01,valid
T026901,C7694,App,Tickets,1.0,2025-05-25,duplicate
T026902,C5865,Billing,Revenue,16439.19,2025-11-06,duplicate
T026903,C3866,Billing,Tickets,2.0,2025-07-12,valid
T026904,C6697,CRM,Tickets,4.0,2025-05-05,valid
T026905,C3813,Billing,Orders,10.0,2025-11-06,valid
T026906,C4926,CRM,Orders,6.0,2025-05-09,valid
T026907,C6786,App,Revenue,17943.94,2025-02-13,valid
T026908,C4378,Billing,Orders,3.0,2025-02-26,valid
T026909,C5001,CRM,Orders,8.0,2025-09-02,valid
T026910,C6682,CRM,Orders,5.0,2025-08-31,valid
T026911,C7824,CRM,Revenue,8350.99,2025-07-27,valid
T026912,C9256,Billing,Orders,8.0,2025-06-28,valid
T026913,C5892,Billing,Tickets,1.0,2025-09-18,valid
T026914,C2215,CRM,Tickets,1.0,2026-02-02,valid
T026915,C4059,CRM,Tickets,5.0,2026-01-25,valid
T026916,C5159,App,Revenue,1481.43,2025-10-05,valid
T026917,C6747,CRM,Tickets,,2025-07-03,missing
T026918,C7094,Billing,Orders,2.0,2025-07-16,valid
T026919,C8348,Billing,Tickets,4.0,2025-09-18,valid
T026920,C7535,Billing,Tickets,3.0,2025-06-12,valid
T026921,C2351,CRM,Revenue,8588.49,2025-08-15,valid
T026922,C1342,App,Orders,7.0,2025-07-21,valid
T026923,C1193,CRM,Revenue,9779.82,2025-08-30,valid
T026924,C2485,CRM,Tickets,2.0,2025-08-06,valid
T026925,C7113,Billing,Orders,2.0,2025-05-17,valid
T026926,C7497,App,Revenue,13413.97,2025-11-22,valid
T026927,C4437,App,Revenue,5088.71,2025-12-10,duplicate
T026928,C7102,App,Revenue,2161.69,2025-12-26,valid
T026929,C9128,CRM,Revenue,15639.59,2025-11-29,valid
T026930,C4347,Billing,Tickets,4.0,2026-01-08,valid
T026931,C9577,Billing,Tickets,5.0,2026-01-05,valid
T026932,C8121,Billing,Tickets,2.0,2026-01-17,valid
T026933,C7131,App,Tickets,5.0,2025-11-24,valid
T026934,C7920,App,Tickets,1.0,2026-01-15,valid
T026935,C4130,Billing,Orders,1.0,2025-11-28,duplicate
T026936,C6986,CRM,Orders,3.0,2025-02-14,valid
T026937,C8313,Billing,Orders,1.0,2025-04-08,valid
T026938,C7266,CRM,Revenue,8575.13,2025-06-22,valid
T026939,C3708,CRM,Tickets,2.0,2025-10-22,valid
T026940,C3383,CRM,Orders,1.0,2026-01-15,valid
T026941,C8716,App,Revenue,16365.5,2025-11-17,valid
T026942,C8663,CRM,Revenue,17777.24,2026-01-13,valid
T026943,C3563,App,Tickets,4.0,2026-01-30,valid
T026944,C9561,Billing,Revenue,3822.88,2025-06-04,valid
T026945,C1875,App,Orders,3.0,2025-05-15,valid
T026946,C5370,Billing,Tickets,5.0,2025-06-25,valid
T026947,C2121,CRM,Orders,8.0,2025-02-12,valid
T026948,C3291,CRM,Tickets,5.0,2025-05-06,valid
T026949,C9855,CRM,Tickets,1.0,2025-11-12,valid
T026950,C9363,Billing,Revenue,19916.67,2025-02-07,valid
T026951,C2787,CRM,Tickets,1.0,2025-02-19,valid
T026952,C3890,App,Tickets,3.0,2025-06-18,valid
T026953,C9865,App,Tickets,2.0,2025-05-31,duplicate
T026954,C6895,Billing,Tickets,2.0,2025-02-16,valid
T026955,C4838,Billing,Tickets,2.0,2025-11-20,duplicate
T026956,C1267,CRM,Revenue,,2025-10-12,missing
T026957,C5294,Billing,Tickets,2.0,2026-01-15,valid
T026958,C8353,CRM,Orders,5.0,2025-10-08,valid
T026959,C1118,CRM,Tickets,4.0,2025-03-14,valid
T026960,C8527,Billing,Revenue,18679.53,2025-04-27,valid
T026961,C1347,CRM,Orders,5.0,2025-12-27,valid
T026962,C6684,CRM,Revenue,15383.75,2025-08-04,valid
T026963,C2042,Billing,Tickets,2.0,2025-04-06,valid
T026964,C6903,Billing,Revenue,,2025-12-30,missing
T026965,C2418,CRM,Tickets,3.0,2025-08-06,valid
T026966,C4526,CRM,Orders,7.0,2025-12-17,valid
T026967,C4198,App,Revenue,16683.98,2025-05-25,valid
T026968,C1834,App,Revenue,9804.2,2025-11-02,valid
T026969,C9266,Billing,Tickets,4.0,2025-07-04,valid
T026970,C4415,Billing,Orders,6.0,2025-08-26,valid
T026971,C6684,App,Tickets,3.0,2025-06-07,valid
T026972,C1155,Billing,Tickets,4.0,2025-08-30,valid
T026973,C9327,CRM,Orders,2.0,2025-05-25,valid
T026974,C6358,CRM,Orders,7.0,2025-03-18,valid
T026975,C4192,CRM,Revenue,17122.43,2025-07-23,valid
T026976,C7796,Billing,Revenue,6710.81,2025-03-23,valid
T026977,C2313,Billing,Orders,6.0,2025-08-22,valid
T026978,C8843,App,Revenue,3892.42,2025-07-01,valid
T026979,C8998,CRM,Tickets,3.0,2025-04-01,valid
T026980,C4211,CRM,Orders,,2025-12-04,missing
T026981,C2037,Billing,Revenue,4565.97,2025-07-04,valid
T026982,C8869,Billing,Orders,9.0,2025-06-02,valid
T026983,C9923,App,Tickets,,2025-07-24,missing
T026984,C9713,Billing,Tickets,4.0,2025-03-01,valid
